id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
47140,Women,Accessories,Bags,Handbags,White,Summer,2015.0,Casual,Be For Bag Women Combo pack Tote Bags
33882,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Citizen Men Black Dial Eco-Drive Watch
54562,Women,Apparel,Topwear,Tunics,Red,Summer,2012.0,Casual,Global Desi Women Red Printed Tunic
59968,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Party,Avirate Women Black Dress
38165,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Miami Blues Women Sunglasses
11502,Women,Footwear,Shoes,Heels,Silver,Winter,2015.0,Casual,Catwalk Women Lifestyle Silver Flats
43881,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Puma Men Black Bolt Lite Shoes
58970,Men,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017.0,Casual,Colour me Men White Perfume
18952,Men,Accessories,Socks,Socks,Black,Summer,2016.0,Casual,Levis Men Fader Stripes Flat Knit Crew Pack of 3 Socks
55615,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Numero Uno Men Black Shoes
28826,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Denizen Men Check Green Shirt
27398,Women,Apparel,Innerwear,Bra,Pink,Winter,2015.0,Casual,Jockey Pink Solid Non-Wired Non-Padded Cross Over Bra 1242-0105
15719,Men,Footwear,Shoes,Sports Shoes,Fluorescent Green,Fall,2011.0,Sports,Nike Men Egoli FG Fluorescent Green Sports Shoes
53616,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Q&Q Men Black Digital Watch M010-001
10126,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Reebok Men Runtone Action White Sports Shoes
17670,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Fancy Black Heels
52945,Women,Apparel,Saree,Sarees,Black,Fall,2012.0,Ethnic,FNF Printed Black Sari
30809,Women,Apparel,Bottomwear,Churidar,Olive,Summer,2012.0,Ethnic,Fabindia Women Olive Cambric Churidar
16191,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Puma Men Graphic White TShirt
32963,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Angry Birds Men Printed Blue T-shirt
19979,Men,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,United Colors of Benetton Men Printed Pink TShirt
56096,Women,Personal Care,Lips,Lip Gloss,Brown,Spring,2017.0,Casual,Colorbar Star Choco Chip Lip Gloss 11
11930,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Skechers Men Shape Black Sports Shoes
51525,Men,Accessories,Watches,Watches,Grey,Winter,2016.0,Casual,Fastrack Men White Dial Watch
32551,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017.0,Casual,Playboy Men Ibiza Perfume & Deodorant Set
11516,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Lifestyle Black Heels
54899,Women,Apparel,Topwear,Tops,Yellow,Summer,2012.0,Casual,Do u speak green Women Yellow Top
20581,Women,Accessories,Bags,Mobile Pouch,Black,Winter,2015.0,Casual,Baggit Women Angel Rosy Black Mobile Pouch
50870,Women,Apparel,Saree,Sarees,Multi,Fall,2012.0,Ethnic,Prafful Multi Coloured Printed Sari
12583,Unisex,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Tantra Unisex Printed Green Tshirts
24022,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Locomotive Men Printed White T-shirt
56957,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,HM Women Black Flats
7243,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011.0,Formal,Rockport Men's Alfrew Brown Shoe
56580,Women,Personal Care,Makeup,Highlighter and Blush,Skin,Spring,2017.0,Casual,Streetwear Crystal Shine Ivory Face Brightener Loose Powder
21177,Men,Footwear,Flip Flops,Flip Flops,Red,Summer,2011.0,Casual,ADIDAS Men Distorted Red Flip Flops
58819,Women,Footwear,Shoes,Casual Shoes,Grey,Fall,2012.0,Casual,Skechers Women Grey Casual Shoes
49475,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Vans Men Brown Zapato Del Barco Shoes
7922,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Proline Men Green & White Striped Polo T-shirt
18594,Men,Accessories,Wallets,Wallets,Brown,Summer,2011.0,Casual,New Hide Men Antique Brown Wallet
14859,Women,Accessories,Wallets,Wallets,Black,Summer,2011.0,Casual,United Colors of Benetton Women Solid Black Wallets
48335,Women,Accessories,Jewellery,Necklace and Chains,Silver,Winter,2012.0,Casual,Pitaraa Silver Coil Flower Necklace
7390,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2018.0,Formal,Red Tape Men Brown Shoes
52305,Women,Accessories,Jewellery,Necklace and Chains,Blue,Winter,2016.0,Casual,ToniQ Women Blue Beaded Necklace
15948,Men,Accessories,Ties,Ties,Burgundy,Fall,2011.0,Formal,Turtle Men Stripes Burgundy Ties
13190,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Fila Men Dls Game White Sports Shoes
32922,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Status Quo Men Printed Off White T-shirt
42873,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,French Connection Women Brown Handbag
26384,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Turtle Men Black Trousers
33100,Women,Footwear,Shoes,Heels,Blue,Winter,2015.0,Casual,Catwalk Women Blue Flats
13154,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Men Scribble Black Tshirts
29495,Women,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,Giordano Women Chronograph Blue Dial Watch
22716,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Men Dart 9 Leather White Sports Shoes
36135,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Men Revolution White Sports Shoes
53648,Women,Accessories,Bags,Handbags,Beige,Summer,2012.0,Casual,Kiara Women Beige Handbag
17857,Men,Apparel,Innerwear,Trunk,Grey,Summer,2016.0,Casual,Levis Men Boxer Grey Trunks
38169,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Miami Blues Women Sunglasses
24173,Women,Apparel,Topwear,Kurtis,Green,Fall,2011.0,Ethnic,Aurelia Women Printed Green Kurti
7881,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2011.0,Formal,Provogue Men's Formal Black Shoe
14102,Women,Apparel,Topwear,Tops,Brown,Fall,2011.0,Casual,Flying Machine Women Solid Brown Tops
28325,Men,Footwear,Sandal,Sandals,Brown,Winter,2018.0,Casual,Red Tape Men Brown Sandals
33152,Girls,Apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Gini and Jony Girls Printed Green Top
23779,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Oakley Men Black Fast Jacket Sunglasses
22409,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011.0,Casual,Mark Taylor Men Solid Navy Blue Trouser
12322,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,Genesis Men Striped Purple Shirt
36290,Women,Apparel,Loungewear and Nightwear,Night suits,Grey,Summer,2017.0,Casual,SDL by Sweet Dreams Women Grey & Green Night suits
8079,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,ADIDAS Men Zeitfrei Slide Ff Black Sandals
14314,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,ADIDAS Men Solid White Jerseys
3814,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Disney Kids Boy's Street Crew Blue Kidswear
6855,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Spalding Men White Sports Shoes
25297,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Lino Perros Women Sporty Light Brown Handbag
41785,Women,Apparel,Topwear,Tops,Purple,Summer,2012.0,Casual,Remanika Women Purple Top
21190,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012.0,Casual,Quiksilver Unisex Black Backpack
37808,Men,Apparel,Topwear,Shirts,Navy Blue,Spring,2012.0,Formal,John Players Men Satin Striped Shirt
42313,Women,Apparel,Saree,Sarees,Beige,Summer,2010.0,Ethnic,Prafful Belge & Red Crepe Printed Saree
11533,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Light Winter Blue Tshirt
46996,Women,Apparel,Topwear,Kurtas,Beige,Summer,2012.0,Ethnic,Shree Women Beige & Red Kurta
55078,Women,Personal Care,Makeup,Compact,Skin,Spring,2017.0,Casual,Lakme Nine to Five Flawless Creme Shell Compact
59467,Women,Accessories,Jewellery,Ring,Silver,Summer,2015.0,Casual,Lucera Silver Ring
15921,Unisex,Accessories,Bags,Backpacks,Black,Fall,2011.0,Casual,ADIDAS Unisex Ep Bp Adv Casu Black Backpack
19632,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,United Colors of Benetton Men Solid Grey Tshirt
31141,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Miller Men Striped Blue Shirt
39197,Women,Footwear,Shoes,Heels,Bronze,Winter,2015.0,Casual,Catwalk Women Bronze Flats
4469,Men,Footwear,Shoes,Sports Shoes,Navy Blue,Summer,2011.0,Sports,Puma Men's Vibrant Navy White Silver Shoe
28151,Men,Apparel,Innerwear,Innerwear Vests,Black,Summer,2016.0,Casual,Jockey SPORT Men Power Back Basic Black Innerwear Vest 9925
50970,Women,Apparel,Innerwear,Bra,Purple,Summer,2017.0,Casual,Enamor Women Purple Bra
46305,Men,Accessories,Belts,Belts,Charcoal,Summer,2012.0,Casual,ADIDAS Men Charcoal Urban Belt
35028,Women,Accessories,Stoles,Stoles,Blue,Summer,2012.0,Casual,Fabindia Women Blue Stole
15047,Men,Apparel,Topwear,Jackets,Navy Blue,Fall,2011.0,Sports,ADIDAS Kids Boys Solid Navy Blue Jackets
8887,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Formal,John Miller Men Pink Shirt
32557,Men,Footwear,Shoes,Casual Shoes,Red,Summer,2013.0,Casual,Playboy Men Red Shoes
56535,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,Streetwear Satin Smooth Eclairs Lipcolor 11
28074,Men,Apparel,Innerwear,Trunk,Grey Melange,Summer,2016.0,Casual,Jockey MC Men Grey Melange Midway Classic Trunks 1101
28537,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Sports,Nike Men Challenger Black T-shirt
31582,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Mark Taylor Men Printed Blue T-shirt
6481,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,ADIDAS Men's Polo Black T-shirt
14028,Men,Apparel,Bottomwear,Tracksuits,Black,Fall,2011.0,Casual,Nike Men Solid Black Tracksuits
57876,Women,Personal Care,Skin Care,Face Wash and Cleanser,Green,Spring,2017.0,Casual,Biotique Women Bio Berberry Refreshing Cleansing Lotion
20462,Women,Accessories,Bags,Mobile Pouch,Purple,Winter,2015.0,Casual,Baggit Women Auxi Baby Purple Mobile Pouch
5158,Men,Apparel,Topwear,Tshirts,Brown,Summer,2011.0,Casual,Inkfruit Men's Hell Raiser Brown T-shirt
14589,Women,Accessories,Belts,Belts,Brown,Summer,2011.0,Casual,United Colors of Benetton Women Solid Brown Belts
21586,Men,Apparel,Bottomwear,Jeans,Grey,Summer,2011.0,Casual,Locomotive Men Washed Grey Jeans
15563,Women,Footwear,Shoes,Heels,Yellow,Winter,2015.0,Casual,Catwalk Women Casual Yellow Flats
57587,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,Lotus Herbals Moistpetals Natural Haze Lipstick 180
59299,Men,Apparel,Topwear,Shirts,Blue,Fall,2012.0,Casual,U.S. Polo Assn. Men Striped Blue Shirt
14496,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,2011.0,Casual,Flying Machine Men Casual Grey Casual Shoes
8840,Men,Apparel,Bottomwear,Trousers,Charcoal,Winter,2012.0,Casual,Scullers Men Black Checked Trousers
15370,Women,Apparel,Topwear,Sweatshirts,Pink,Fall,2011.0,Casual,Urban Yoga Women Solid Pink Sweatshirts
40767,Men,Accessories,Headwear,Caps,Grey,Summer,2012.0,Casual,Quiksilver Men Grey Firsty Fishtails Cap
16042,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Highlander Men Check Red Shirt
39037,Men,Accessories,Cufflinks,Cufflinks,Steel,Summer,2012.0,Formal,Belmonte Men Steel Bright Assorted Cufflinks
5459,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2011.0,Sports,Nike Men's Dual Fusion Grey Shoe
6344,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2014.0,Casual,Converse Men Black CT Lace Color Hi Canvas Shoes
7197,Women,Apparel,Topwear,Tops,Green,Fall,2011.0,Casual,Jealous 21 Women Shimmery Flower Print Green Top
41991,Boys,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Gini and Jony Boys Check Black Shirt
10772,Boys,Footwear,Shoes,Casual Shoes,Navy Blue,Winter,2012.0,Casual,Disney Kids Navy Blue Casual Shoes
30695,Women,Footwear,Shoes,Flats,Bronze,Winter,2012.0,Casual,Catwalk Women Bronze toned Sandals
58950,Women,Personal Care,Fragrance,Deodorant,Grey,Spring,2017.0,Casual,Taylor of London Women Chique Deo
11604,Women,Apparel,Topwear,Kurtas,Blue,Summer,2011.0,Ethnic,W Women Solid Blue Kurtas
39374,Women,Accessories,Watches,Watches,Green,Winter,2016.0,Casual,Helix Women Green Dial Watch
7480,Women,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Sports,Nike Women's Class Purple T-shirt
43355,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Reebok Men Black Fuel Techno Sports Shoes
38483,Women,Accessories,Belts,Belts,White,Summer,2012.0,Casual,Baggit Women White Belt
50031,Men,Apparel,Loungewear and Nightwear,Lounge Pants,Grey,Summer,2016.0,Casual,Hanes Men Grey Relaxed Sports Pants
55502,Women,Personal Care,Lips,Lip Gloss,Pink,Spring,2017.0,Casual,Revlon Wild About Violet Super Lustrous Lip Gloss 57
36509,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,United Colors of Benetton Women Brown Handbag
32420,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,ADIDAS Men Black Shorts
53449,Women,Footwear,Flip Flops,Flip Flops,White,Summer,2012.0,Casual,ADIDAS Women White Flip Flops
34761,Women,Accessories,Bags,Handbags,Blue,Summer,2015.0,Casual,Be For Bag Women Blue Tote Bag
41602,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Basics Men Navy Shirt
14336,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,2011.0,Casual,Nike Men Sweet Classic Leather Navy Blue Casual Shoes
45977,Women,Apparel,Topwear,Tops,Yellow,Summer,2012.0,Casual,Tokyo Talkies Women Yellow Printed Top
15988,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Turtle Stripes Men Green TShirt
58284,Women,Accessories,Bags,Clutches,Bronze,Summer,2012.0,Casual,Baggit Women Bronze Clutch
32578,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,ONLY Women Black Chiffon Top
44551,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Coolers Men Black Sandals
46531,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Timen Women Silver Toned Dial Watch T2N150
10309,Women,Footwear,Shoes,Flats,White,Winter,2013.0,Casual,Clarks Women White Leather Flats
49813,Women,Footwear,Flip Flops,Flip Flops,Purple,Winter,2012.0,Casual,iPanema Women Purple Flip Flops
8420,Girls,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Doodle Girl's Crazy And Funny Pink Kidswear
56393,Men,Personal Care,Fragrance,Perfume and Body Mist,Green,Spring,2017.0,Casual,Estee Lauder Men 100 ml Perfume
34064,Girls,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Gini and Jony Girls Printed Teal Dress
52412,Women,Apparel,Loungewear and Nightwear,Nightdress,Pink,Winter,2015.0,Casual,Red Rose Pink Nightdress 9005
24448,Women,Apparel,Innerwear,Briefs,Lavender,Summer,2017.0,Casual,Beyouty Women Pack of 3 Briefs
54880,Women,Accessories,Jewellery,Necklace and Chains,Turquoise Blue,Fall,2012.0,Casual,Ivory Tag Women Dazzling Turquoise Blue Necklace
30727,Girls,Apparel,Bottomwear,Salwar,Green,Summer,2012.0,Ethnic,Fabindia Girls Green Mangalgiri Salwar
42224,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Sepia Women White Top
12846,Boys,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Ant Kids Boys Rock Grey Tshirts
26459,Women,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Puma Women Trinity White Checked Canvas Shoes
10722,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Nike Men Casual short sleeve tshirt White Tshirts
20898,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Brown  Casual Flats
12652,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Probase Men Printed Blue Tshirts
11562,Women,Apparel,Topwear,Kurtas,Purple,Summer,2011.0,Ethnic,W Women Printed Purple Kurtas
17171,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,U.S. Polo Assn. Men Checks Grey Shirt
33986,Women,Apparel,Topwear,Shirts,Beige,Summer,2012.0,Casual,Femella Women Printed Beige Shirt
13193,Unisex,Footwear,Flip Flops,Flip Flops,Green,Fall,2011.0,Casual,Puma Unisex Jive Green Slippers
57123,Women,Apparel,Topwear,Tops,Red,Summer,2012.0,Casual,Elle Women Red Top
17746,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Puma Men Excitmo I FG White Sports Shoe
40612,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Span Women Green Kurta
19599,Women,Apparel,Topwear,Tops,Blue,Fall,2011.0,Casual,United Colors of Benetton Women Solid Blue Top
29249,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,ADIDAS Men Snova Glide 4M Black Sports Shoes
51812,Women,Apparel,Loungewear and Nightwear,Nightdress,Blue,Summer,2016.0,Casual,Bwitch Blue Nightdress
51433,Women,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Casual,Myntra Women Pink Checked Casual Shirt
54980,Women,Apparel,Dress,Dresses,Grey,Summer,2012.0,Casual,Femella Women Grey & Coral Dress
42727,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Rocia Women Black & Beige Sandals
31308,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,W Women Black Kurta
39720,Women,Apparel,Dress,Jumpsuit,Olive,Summer,2012.0,Casual,Arrow Woman Olive Jumpsuit
2044,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Casual,ADIDAS Mens Graphic T-shirt
12238,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Genesis Men Stripes Blue Shirts
28873,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,BIBA Women Bohemian Green Kurta
5771,Women,Apparel,Bottomwear,Jeans,Black,Summer,2011.0,Casual,Jealous 21 Women's Black Grey Jegging
4701,Unisex,Accessories,Watches,Watches,Black,Winter,2016.0,Sports,ADIDAS Unisex Originals Black Watch
58694,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,ALayna Women Green Kurta
43384,Men,Accessories,Wallets,Wallets,Green,Summer,2012.0,Casual,Lino Perros Men Green Wallet
7460,Men,Apparel,Topwear,Tshirts,Burgundy,Summer,2011.0,Casual,Proline Men Burgundy Printed T-shirt
56171,Women,Personal Care,Makeup,Kajal and Eyeliner,Blue,Spring,2017.0,Casual,Colorbar Blue Color Intense Eye Liner
30946,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Ethnic,Fabindia Women Blue Cambric Top
16763,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Spice Art Women Shimmer Black Handbags
9082,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2011.0,Sports,ADIDAS Men Torment Pant Navy Blue Trackpant
51682,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Louis Philippe Men Brown Sunglasses
37783,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,John Players Men Navy Blue Shirt
58698,Women,Apparel,Topwear,Kurtas,Pink,Fall,2012.0,Ethnic,Alayna Women Pink Kurta
12098,Women,Apparel,Topwear,Kurtas,Beige,Fall,2011.0,Ethnic,W Women Printed Beige Kurtas
49083,Women,Personal Care,Lips,Lipstick,Red,Spring,2017.0,General,Deborah Atomic Red 12 Lipstick
43575,Girls,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Gini and Jony Girls Knits White Top
10227,Women,Accessories,Bags,Handbags,Purple,Winter,2015.0,Casual,Murcia Women SLB Bag Purple Handbags
48795,Women,Accessories,Jewellery,Pendant,Silver,Summer,2015.0,Casual,Lucera Women Silver Pendant
19108,Men,Apparel,Topwear,Tshirts,Beige,Summer,2016.0,Casual,Campbell Men Pack of 3 Solid Tshirts
48380,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,French Connection Men Charcoal Trousers
17694,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,2011.0,Casual,Vans Men Authentic Navy Blue Casual Shoes
39732,Women,Apparel,Topwear,Tops,Peach,Summer,2012.0,Casual,Arrow Woman Peach Top
38822,Women,Apparel,Topwear,Tops,Red,Summer,2012.0,Casual,Latin Quarters Women Red Check Top
46377,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,ADIDAS Men Blue & Black Check Shirt
59264,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Titan Women White Watch
6891,Women,Apparel,Topwear,Jackets,Black,Summer,2011.0,Casual,Forever New Women Long Black Jacket
3337,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Hero Within Black T-shirt
1792,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2011.0,Sports,Newfeel Marine Blue Bag
15994,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Turtle Check Men Blue Shirt
51187,Women,Apparel,Innerwear,Bra,Pink,Fall,2012.0,Casual,Enamor Pink Bra
57971,Women,Apparel,Saree,Sarees,Rust,Fall,2012.0,Ethnic,Prafful Rust Printed Sari
52316,Women,Accessories,Jewellery,Bangle,Purple,Winter,2016.0,Casual,ToniQ Women Set of 3 Bangles
45670,Men,Personal Care,Fragrance,Perfume and Body Mist,Red,Spring,2017.0,Casual,Swiss Army Men Swiss Unlimited Perfume
2028,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2010.0,Casual,ADIDAS Men Classic Navy Blue T-shirt
12171,Men,Apparel,Topwear,Shirts,Orange,Fall,2011.0,Casual,Basics Men Orange Slim Fit Checked Shirt
8461,Women,Apparel,Topwear,Tops,Pink,Fall,2011.0,Casual,Jealous 21 Women Jealous Caley Pink Top Pink Tops
28210,Men,Accessories,Eyewear,Sunglasses,Metallic,Winter,2016.0,Casual,Ray-Ban Men Active Lifestyle Metallic Sunglasses
9170,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Lain Blue Jeans
44375,Women,Apparel,Topwear,Waistcoat,Blue,Summer,2012.0,Casual,ONLY Women Blue Waistcoat
24291,Men,Apparel,Topwear,Sweatshirts,Grey Melange,Fall,2012.0,Casual,Quick Silver Men Grey Melange Zip-up Sweatshirt
58853,Men,Accessories,Cufflinks,Cufflinks,Black,Summer,2012.0,Casual,Hakashi Men Black Cufflinks
30675,Men,Accessories,Eyewear,Sunglasses,Steel,Winter,2016.0,Casual,Park Avenue Men Steel Sunglasses
11402,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,United Colors of Benetton Men Winter Black Sweatshirts
